step,t_play_ms,file_row,file_t_ms,az_cmd,el_cmd,orbit_push,ir_t_ms,rInterAz,rInterEl,delta_ms,note
44516,1779125003160,4452,1779125003100,235.67308552271945,22.065212829039577,0,1779125003240.0,235.6731,22.065209999999993,80.0,clamp?
44517,1779125003170,4452,1779125003100,235.67308552271945,22.065212829039577,0,1779125003249.9998,235.6731,22.065209999999993,79.999755859375,clamp?
44518,1779125003180,4452,1779125003100,235.67308552271945,22.065212829039577,0,1779125003260.0,235.6731,22.065209999999993,80.0,clamp?
44519,1779125003190,4452,1779125003100,235.67308552271945,22.065212829039577,0,1779125003270.0002,235.6731,22.065209999999993,80.000244140625,clamp?
44520,1779125003200,4453,1779125003200,235.687051970231,22.054578377180544,1,1779125003240.0,235.6731,22.065209999999993,40.0,orbit
44521,1779125003210,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003340.0,235.68706,22.05458,130.0,
44522,1779125003220,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003300.0,235.68706,22.05458,80.0,clamp?
44523,1779125003230,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003310.0002,235.68706,22.05458,80.000244140625,clamp?
44524,1779125003240,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003320.0,235.68706,22.05458,80.0,clamp?
44525,1779125003250,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003329.9998,235.68706,22.05458,79.999755859375,clamp?
44526,1779125003260,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003340.0,235.68706,22.05458,80.0,clamp?
44527,1779125003270,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003350.0002,235.68706,22.05458,80.000244140625,clamp?
44528,1779125003280,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003360.0,235.68706,22.05458,80.0,clamp?
44529,1779125003290,4453,1779125003200,235.687051970231,22.054578377180544,0,1779125003369.9998,235.68706,22.05458,79.999755859375,clamp?
44530,1779125003300,4454,1779125003300,235.7008911229188,22.044935845807917,1,1779125003340.0,235.68706,22.05458,40.0,orbit
44531,1779125003310,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003440.0,235.7009,22.044939999999997,130.0,
44532,1779125003320,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003400.0,235.7009,22.044939999999997,80.0,clamp?
44533,1779125003330,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003409.9998,235.7009,22.044939999999997,79.999755859375,clamp?
44534,1779125003340,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003420.0,235.7009,22.044939999999997,80.0,clamp?
44535,1779125003350,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003430.0002,235.7009,22.044939999999997,80.000244140625,clamp?
44536,1779125003360,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003440.0,235.7009,22.044939999999997,80.0,clamp?
44537,1779125003370,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003449.9998,235.7009,22.044939999999997,79.999755859375,clamp?
44538,1779125003380,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003460.0,235.7009,22.044939999999997,80.0,clamp?
44539,1779125003390,4454,1779125003300,235.7008911229188,22.044935845807917,0,1779125003470.0002,235.7009,22.044939999999997,80.000244140625,clamp?
44540,1779125003400,4455,1779125003400,235.71484109930324,22.034300126581076,1,1779125003440.0,235.7009,22.044939999999997,40.0,orbit
44541,1779125003410,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003540.0,235.71484,22.0343,130.0,
44542,1779125003420,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003500.0,235.71484,22.0343,80.0,clamp?
44543,1779125003430,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003510.0002,235.71484,22.0343,80.000244140625,clamp?
44544,1779125003440,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003520.0,235.71484,22.0343,80.0,clamp?
44545,1779125003450,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003529.9998,235.71484,22.0343,79.999755859375,clamp?
44546,1779125003460,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003540.0,235.71484,22.0343,80.0,clamp?
44547,1779125003470,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003550.0002,235.71484,22.0343,80.000244140625,clamp?
44548,1779125003480,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003560.0,235.71484,22.0343,80.0,clamp?
44549,1779125003490,4455,1779125003400,235.71484109930324,22.034300126581076,0,1779125003569.9998,235.71484,22.0343,79.999755859375,clamp?
44550,1779125003500,4456,1779125003500,235.72866945606808,22.024656917283224,1,1779125003540.0,235.71484,22.0343,40.0,orbit
44551,1779125003510,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003640.0,235.72867,22.024659999999997,130.0,
44552,1779125003520,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003600.0,235.72867,22.024659999999997,80.0,clamp?
44553,1779125003530,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003609.9998,235.72867,22.024659999999997,79.999755859375,clamp?
44554,1779125003540,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003620.0,235.72867,22.024659999999997,80.0,clamp?
44555,1779125003550,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003630.0002,235.72867,22.024659999999997,80.000244140625,clamp?
44556,1779125003560,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003640.0,235.72867,22.024659999999997,80.0,clamp?
44557,1779125003570,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003649.9998,235.72867,22.024659999999997,79.999755859375,clamp?
44558,1779125003580,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003660.0,235.72867,22.024659999999997,80.0,clamp?
44559,1779125003590,4456,1779125003500,235.72866945606808,22.024656917283224,0,1779125003670.0002,235.72867,22.024659999999997,80.000244140625,clamp?
44560,1779125003600,4457,1779125003600,235.7424966737758,22.01501379272634,1,1779125003640.0,235.72867,22.024659999999997,40.0,orbit
44561,1779125003610,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003740.0,235.74249,22.015010000000004,130.0,
44562,1779125003620,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003700.0,235.74249,22.015010000000004,80.0,clamp?
44563,1779125003630,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003710.0002,235.74249,22.015010000000004,80.000244140625,clamp?
44564,1779125003640,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003720.0,235.74249,22.015010000000004,80.0,clamp?
44565,1779125003650,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003729.9998,235.74249,22.015010000000004,79.999755859375,clamp?
44566,1779125003660,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003740.0,235.74249,22.015010000000004,80.0,clamp?
44567,1779125003670,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003750.0002,235.74249,22.015010000000004,80.000244140625,clamp?
44568,1779125003680,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003760.0,235.74249,22.015010000000004,80.0,clamp?
44569,1779125003690,4457,1779125003600,235.7424966737758,22.01501379272634,0,1779125003769.9998,235.74249,22.015010000000004,79.999755859375,clamp?
44570,1779125003700,4458,1779125003700,235.75644323252195,22.004378354353207,1,1779125003740.0,235.74249,22.015010000000004,40.0,orbit
44571,1779125003710,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003840.0,235.75644,22.004379999999998,130.0,
44572,1779125003720,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003800.0,235.75644,22.004379999999998,80.0,clamp?
44573,1779125003730,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003809.9998,235.75644,22.004379999999998,79.999755859375,clamp?
44574,1779125003740,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003820.0,235.75644,22.004379999999998,80.0,clamp?
44575,1779125003750,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003830.0002,235.75644,22.004379999999998,80.000244140625,clamp?
44576,1779125003760,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003840.0,235.75644,22.004379999999998,80.0,clamp?
44577,1779125003770,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003849.9998,235.75644,22.004379999999998,79.999755859375,clamp?
44578,1779125003780,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003860.0,235.75644,22.004379999999998,80.0,clamp?
44579,1779125003790,4458,1779125003700,235.75644323252195,22.004378354353207,0,1779125003870.0002,235.75644,22.004379999999998,80.000244140625,clamp?
44580,1779125003800,4459,1779125003800,235.77027669079877,21.994736269017256,1,1779125003840.0,235.75644,22.004379999999998,40.0,orbit
44581,1779125003810,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003940.0,235.77028,21.994739999999993,130.0,
44582,1779125003820,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003900.0,235.77028,21.994739999999993,80.0,clamp?
44583,1779125003830,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003910.0002,235.77028,21.994739999999993,80.000244140625,clamp?
44584,1779125003840,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003920.0,235.77028,21.994739999999993,80.0,clamp?
44585,1779125003850,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003929.9998,235.77028,21.994739999999993,79.999755859375,clamp?
44586,1779125003860,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003940.0,235.77028,21.994739999999993,80.0,clamp?
44587,1779125003870,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003950.0002,235.77028,21.994739999999993,80.000244140625,clamp?
44588,1779125003880,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003960.0,235.77028,21.994739999999993,80.0,clamp?
44589,1779125003890,4459,1779125003800,235.77027669079877,21.994736269017256,0,1779125003969.9998,235.77028,21.994739999999993,79.999755859375,clamp?
44590,1779125003900,4460,1779125003900,235.7842351671192,21.98410247100544,1,1779125003940.0,235.77028,21.994739999999993,40.0,orbit
44591,1779125003910,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004040.0,235.78424,21.984099999999998,130.0,
44592,1779125003920,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004000.0,235.78424,21.984099999999998,80.0,clamp?
44593,1779125003930,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004009.9998,235.78424,21.984099999999998,79.999755859375,clamp?
44594,1779125003940,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004020.0,235.78424,21.984099999999998,80.0,clamp?
44595,1779125003950,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004030.0002,235.78424,21.984099999999998,80.000244140625,clamp?
44596,1779125003960,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004040.0,235.78424,21.984099999999998,80.0,clamp?
44597,1779125003970,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004049.9998,235.78424,21.984099999999998,79.999755859375,clamp?
44598,1779125003980,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004060.0,235.78424,21.984099999999998,80.0,clamp?
44599,1779125003990,4460,1779125003900,235.7842351671192,21.98410247100544,0,1779125004070.0002,235.78424,21.984099999999998,80.000244140625,clamp?
44600,1779125004000,4461,1779125004000,235.79808622270306,21.974462602770103,1,1779125004040.0,235.78424,21.984099999999998,40.0,orbit
44601,1779125004010,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004140.0,235.7981,21.974459999999993,130.0,
44602,1779125004020,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004100.0,235.7981,21.974459999999993,80.0,clamp?
44603,1779125004030,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004110.0002,235.7981,21.974459999999993,80.000244140625,clamp?
44604,1779125004040,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004120.0,235.7981,21.974459999999993,80.0,clamp?
44605,1779125004050,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004129.9998,235.7981,21.974459999999993,79.999755859375,clamp?
44606,1779125004060,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004140.0,235.7981,21.974459999999993,80.0,clamp?
44607,1779125004070,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004150.0002,235.7981,21.974459999999993,80.000244140625,clamp?
44608,1779125004080,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004160.0,235.7981,21.974459999999993,80.0,clamp?
44609,1779125004090,4461,1779125004000,235.79808622270306,21.974462602770103,0,1779125004169.9998,235.7981,21.974459999999993,79.999755859375,clamp?
44610,1779125004100,4462,1779125004100,235.81194906395845,21.96482412852174,1,1779125004140.0,235.7981,21.974459999999993,40.0,orbit
44611,1779125004110,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004240.0,235.81195,21.964820000000003,130.0,
44612,1779125004120,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004200.0,235.81195,21.964820000000003,80.0,clamp?
44613,1779125004130,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004209.9998,235.81195,21.964820000000003,79.999755859375,clamp?
44614,1779125004140,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004220.0,235.81195,21.964820000000003,80.0,clamp?
44615,1779125004150,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004230.0002,235.81195,21.964820000000003,80.000244140625,clamp?
44616,1779125004160,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004240.0,235.81195,21.964820000000003,80.0,clamp?
44617,1779125004170,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004249.9998,235.81195,21.964820000000003,79.999755859375,clamp?
44618,1779125004180,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004260.0,235.81195,21.964820000000003,80.0,clamp?
44619,1779125004190,4462,1779125004100,235.81194906395845,21.96482412852174,0,1779125004270.0002,235.81195,21.964820000000003,80.000244140625,clamp?
44620,1779125004200,4463,1779125004200,235.82593779427938,21.954194036661498,1,1779125004240.0,235.81195,21.964820000000003,40.0,orbit
44621,1779125004210,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004340.0,235.82594,21.954189999999997,130.0,
44622,1779125004220,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004300.0,235.82594,21.954189999999997,80.0,clamp?
44623,1779125004230,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004310.0002,235.82594,21.954189999999997,80.000244140625,clamp?
44624,1779125004240,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004320.0,235.82594,21.954189999999997,80.0,clamp?
44625,1779125004250,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004329.9998,235.82594,21.954189999999997,79.999755859375,clamp?
44626,1779125004260,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004340.0,235.82594,21.954189999999997,80.0,clamp?
44627,1779125004270,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004350.0002,235.82594,21.954189999999997,80.000244140625,clamp?
44628,1779125004280,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004360.0,235.82594,21.954189999999997,80.0,clamp?
44629,1779125004290,4463,1779125004200,235.82593779427938,21.954194036661498,0,1779125004369.9998,235.82594,21.954189999999997,79.999755859375,clamp?
44630,1779125004300,4464,1779125004300,235.8398123227408,21.94455717682925,1,1779125004340.0,235.82594,21.954189999999997,40.0,orbit
44631,1779125004310,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004440.0,235.83981,21.944559999999996,130.0,
44632,1779125004320,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004400.0,235.83981,21.944559999999996,80.0,clamp?
44633,1779125004330,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004409.9998,235.83981,21.944559999999996,79.999755859375,clamp?
44634,1779125004340,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004420.0,235.83981,21.944559999999996,80.0,clamp?
44635,1779125004350,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004430.0002,235.83981,21.944559999999996,80.000244140625,clamp?
44636,1779125004360,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004440.0,235.83981,21.944559999999996,80.0,clamp?
44637,1779125004370,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004449.9998,235.83981,21.944559999999996,79.999755859375,clamp?
44638,1779125004380,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004460.0,235.83981,21.944559999999996,80.0,clamp?
44639,1779125004390,4464,1779125004300,235.8398123227408,21.94455717682925,0,1779125004470.0002,235.83981,21.944559999999996,80.000244140625,clamp?
44640,1779125004400,4465,1779125004400,235.8536854775903,21.934920390926525,1,1779125004440.0,235.83981,21.944559999999996,40.0,orbit
44641,1779125004410,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004540.0,235.85368,21.934920000000005,130.0,
44642,1779125004420,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004500.0,235.85368,21.934920000000005,80.0,clamp?
44643,1779125004430,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004510.0002,235.85368,21.934920000000005,80.000244140625,clamp?
44644,1779125004440,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004520.0,235.85368,21.934920000000005,80.0,clamp?
44645,1779125004450,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004529.9998,235.85368,21.934920000000005,79.999755859375,clamp?
44646,1779125004460,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004540.0,235.85368,21.934920000000005,80.0,clamp?
44647,1779125004470,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004550.0002,235.85368,21.934920000000005,80.000244140625,clamp?
44648,1779125004480,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004560.0,235.85368,21.934920000000005,80.0,clamp?
44649,1779125004490,4465,1779125004400,235.8536854775903,21.934920390926525,0,1779125004569.9998,235.85368,21.934920000000005,79.999755859375,clamp?
44650,1779125004500,4466,1779125004500,235.86767009235214,21.924290494426348,1,1779125004540.0,235.85368,21.934920000000005,40.0,orbit
44651,1779125004510,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004640.0,235.86768,21.92429,130.0,
44652,1779125004520,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004600.0,235.86768,21.92429,80.0,clamp?
44653,1779125004530,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004609.9998,235.86768,21.92429,79.999755859375,clamp?
44654,1779125004540,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004620.0,235.86768,21.92429,80.0,clamp?
44655,1779125004550,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004630.0002,235.86768,21.92429,80.000244140625,clamp?
44656,1779125004560,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004640.0,235.86768,21.92429,80.0,clamp?
44657,1779125004570,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004649.9998,235.86768,21.92429,79.999755859375,clamp?
44658,1779125004580,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004660.0,235.86768,21.92429,80.0,clamp?
44659,1779125004590,4466,1779125004500,235.86767009235214,21.924290494426348,0,1779125004670.0002,235.86768,21.92429,80.000244140625,clamp?
44660,1779125004600,4467,1779125004600,235.88152606716804,21.91465237297765,1,1779125004640.0,235.86768,21.92429,40.0,orbit
44661,1779125004610,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004740.0,235.88153,21.914649999999995,130.0,
44662,1779125004620,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004700.0,235.88153,21.914649999999995,80.0,clamp?
44663,1779125004630,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004710.0002,235.88153,21.914649999999995,80.000244140625,clamp?
44664,1779125004640,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004720.0,235.88153,21.914649999999995,80.0,clamp?
44665,1779125004650,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004729.9998,235.88153,21.914649999999995,79.999755859375,clamp?
44666,1779125004660,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004740.0,235.88153,21.914649999999995,80.0,clamp?
44667,1779125004670,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004750.0002,235.88153,21.914649999999995,80.000244140625,clamp?
44668,1779125004680,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004760.0,235.88153,21.914649999999995,80.0,clamp?
44669,1779125004690,4467,1779125004600,235.88152606716804,21.91465237297765,0,1779125004769.9998,235.88153,21.914649999999995,79.999755859375,clamp?
44670,1779125004700,4468,1779125004700,235.8953662346639,21.90501283220144,1,1779125004740.0,235.88153,21.914649999999995,40.0,orbit
44671,1779125004710,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004840.0,235.89537,21.905010000000004,130.0,
44672,1779125004720,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004800.0,235.89537,21.905010000000004,80.0,clamp?
44673,1779125004730,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004809.9998,235.89537,21.905010000000004,79.999755859375,clamp?
44674,1779125004740,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004820.0,235.89537,21.905010000000004,80.0,clamp?
44675,1779125004750,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004830.0002,235.89537,21.905010000000004,80.000244140625,clamp?
44676,1779125004760,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004840.0,235.89537,21.905010000000004,80.0,clamp?
44677,1779125004770,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004849.9998,235.89537,21.905010000000004,79.999755859375,clamp?
44678,1779125004780,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004860.0,235.89537,21.905010000000004,80.0,clamp?
44679,1779125004790,4468,1779125004700,235.8953662346639,21.90501283220144,0,1779125004870.0002,235.89537,21.905010000000004,80.000244140625,clamp?
44680,1779125004800,4469,1779125004800,235.909185780193,21.895371394768617,1,1779125004840.0,235.89537,21.905010000000004,40.0,orbit
44681,1779125004810,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004940.0,235.90919,21.89537,130.0,
44682,1779125004820,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004900.0,235.90919,21.89537,80.0,clamp?
44683,1779125004830,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004910.0002,235.90919,21.89537,80.000244140625,clamp?
44684,1779125004840,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004920.0,235.90919,21.89537,80.0,clamp?
44685,1779125004850,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004929.9998,235.90919,21.89537,79.999755859375,clamp?
44686,1779125004860,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004940.0,235.90919,21.89537,80.0,clamp?
44687,1779125004870,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004950.0002,235.90919,21.89537,80.000244140625,clamp?
44688,1779125004880,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004960.0,235.90919,21.89537,80.0,clamp?
44689,1779125004890,4469,1779125004800,235.909185780193,21.895371394768617,0,1779125004969.9998,235.90919,21.89537,79.999755859375,clamp?
44690,1779125004900,4470,1779125004900,235.92309753398834,21.88473490710709,1,1779125004940.0,235.90919,21.89537,40.0,orbit
44691,1779125004910,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005040.0,235.9231,21.884730000000005,130.0,
44692,1779125004920,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005000.0,235.9231,21.884730000000005,80.0,clamp?
44693,1779125004930,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005009.9998,235.9231,21.884730000000005,79.999755859375,clamp?
44694,1779125004940,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005020.0,235.9231,21.884730000000005,80.0,clamp?
44695,1779125004950,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005030.0002,235.9231,21.884730000000005,80.000244140625,clamp?
44696,1779125004960,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005040.0,235.9231,21.884730000000005,80.0,clamp?
44697,1779125004970,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005049.9998,235.9231,21.884730000000005,79.999755859375,clamp?
44698,1779125004980,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005060.0,235.9231,21.884730000000005,80.0,clamp?
44699,1779125004990,4470,1779125004900,235.92309753398834,21.88473490710709,0,1779125005070.0002,235.9231,21.884730000000005,80.000244140625,clamp?
44700,1779125005000,4471,1779125005000,235.93686139577892,21.875088200466756,1,1779125005040.0,235.9231,21.884730000000005,40.0,orbit
44701,1779125005010,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005140.0,235.93686,21.87509,130.0,
44702,1779125005020,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005100.0,235.93686,21.87509,80.0,clamp?
44703,1779125005030,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005110.0002,235.93686,21.87509,80.000244140625,clamp?
44704,1779125005040,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005120.0,235.93686,21.87509,80.0,clamp?
44705,1779125005050,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005129.9998,235.93686,21.87509,79.999755859375,clamp?
44706,1779125005060,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005140.0,235.93686,21.87509,80.0,clamp?
44707,1779125005070,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005150.0002,235.93686,21.87509,80.000244140625,clamp?
44708,1779125005080,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005160.0,235.93686,21.87509,80.0,clamp?
44709,1779125005090,4471,1779125005000,235.93686139577892,21.875088200466756,0,1779125005169.9998,235.93686,21.87509,79.999755859375,clamp?
44710,1779125005100,4472,1779125005100,235.95059180114976,21.865438272830026,1,1779125005140.0,235.93686,21.87509,40.0,orbit
44711,1779125005110,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005240.0,235.95059,21.865440000000007,130.0,
44712,1779125005120,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005200.0,235.95059,21.865440000000007,80.0,clamp?
44713,1779125005130,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005209.9998,235.95059,21.865440000000007,79.999755859375,clamp?
44714,1779125005140,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005220.0,235.95059,21.865440000000007,80.0,clamp?
44715,1779125005150,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005230.0002,235.95059,21.865440000000007,80.000244140625,clamp?
44716,1779125005160,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005240.0,235.95059,21.865440000000007,80.0,clamp?
44717,1779125005170,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005249.9998,235.95059,21.865440000000007,79.999755859375,clamp?
44718,1779125005180,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005260.0,235.95059,21.865440000000007,80.0,clamp?
44719,1779125005190,4472,1779125005100,235.95059180114976,21.865438272830026,0,1779125005270.0002,235.95059,21.865440000000007,80.000244140625,clamp?
44720,1779125005200,4473,1779125005200,235.9644096061422,21.854792816456683,1,1779125005240.0,235.95059,21.865440000000007,40.0,orbit
44721,1779125005210,4473,1779125005200,235.9644096061422,21.854792816456683,0,1779125005340.0,235.96442,21.854789999999994,130.0,
44722,1779125005220,4473,1779125005200,235.9644096061422,21.854792816456683,0,1779125005300.0,235.96442,21.854789999999994,80.0,clamp?
44723,1779125005230,4473,1779125005200,235.9644096061422,21.854792816456683,0,1779125005310.0002,235.96442,21.854789999999994,80.000244140625,clamp?
44724,1779125005240,4473,1779125005200,235.9644096061422,21.854792816456683,0,1779125005320.0,235.96442,21.854789999999994,80.0,clamp?
44725,1779125005250,4473,1779125005200,235.9644096061422,21.854792816456683,0,1779125005329.9998,235.96442,21.854789999999994,79.999755859375,clamp?
